"TOA5","Fluxtower CR3000","CR3000","3500","CR3000.Std.11","CPU:OzFlux_QUT_2010_11_09.CR3","12231","slow_core"
"TIMESTAMP","RECORD","Fsd_CNR1_Avg","Fsu_CNR1_Avg","Fld_CNR1_Avg","Flu_CNR1_Avg","Fn_NRL_Avg","Fg_CN3_01_Avg","Fh_Avg","Fe_raw_Avg","Fc_raw_Avg","Fm_Avg","Cc_7500_Avg","Ah_7500_Avg","ps_7500_Avg","Ux_CSAT_Avg","Uy_CSAT_Avg","Uz_CSAT_Avg","Tv_CSAT_Avg","Ta_HMP_01_Avg","RH_HMP_01_Avg","Ts_TCAV_01_Avg","Sws_616_01_raw_Avg","Rain_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","mg/m^2/s","kg/m/s^2","mg/m^3","g/m^3","kPa","m/s","m/s","m/s","C","C","fraction","C","ms","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot"
"2013-01-22 08:30:00",28500,291.0122,44.4674,438.0988,450.6244,103.1112,-2.386662,22.57133,331.407,-3.699906,0.005182335,812.9672,13.73662,100.3791,-0.1537274,0.5415224,0.005950708,24.69507,22.87936,0.9003929,24.82615,19.0539,0
"2013-01-22 09:00:00",28501,699.1833,112.9693,457.6054,475.8578,310.3007,-0.938477,21.84014,-285.2579,3.523164,0.01284046,679.586,20.01375,100.3877,-0.5957183,0.1656046,0.01962975,25.9631,24.07746,0.8507366,24.64169,19.05744,0
"2013-01-22 09:30:00",28502,852.2613,140.4975,482.7774,502.079,506.8537,1.790056,130.5943,192.7415,-0.2239202,0.04987434,670.4809,19.43716,100.3816,-0.1428578,0.1397001,0.005756792,27.23742,26.03777,0.7386375,24.75074,19.06331,0
"2013-01-22 10:00:00",28503,824.0419,131.3394,446.9156,514.0506,528.3681,5.499046,181.1485,289.653,-0.2562621,0.03751204,664.3113,18.67706,100.3693,0.4679201,0.1200617,0.03063083,28.45693,27.22617,0.654371,25.58859,19.07273,0
"2013-01-22 10:30:00",28504,539.1022,79.72606,432.6924,503.5313,340.8125,9.51229,220.9855,179.0122,-0.3817379,0.04848541,663.3645,18.12686,100.3597,1.070515,0.7872263,0.07148514,28.73643,27.23187,0.6253009,26.51022,19.08532,0
"2013-01-22 11:00:00",28505,279.2514,40.63309,434.2871,474.7984,170.4973,12.10514,166.8119,130.2145,-0.3017306,0.02299025,667.4423,18.91642,100.375,1.584227,1.851988,0.1194915,27.89861,26.20598,0.6853125,27.11686,19.097,0
"2013-01-22 11:30:00",28506,517.0034,78.94981,428.5831,491.5735,325.6246,11.74973,52.37479,79.82592,0.01604098,0.04325679,665.1564,18.81553,100.3709,0.81187,1.955698,0.08000396,27.74624,25.92781,0.6954253,27.05339,19.10491,0
"2013-01-22 12:00:00",28507,561.7899,84.82156,434.9226,509.5908,351.4232,11.13406,131.214,72.71051,-0.2511394,0.02905559,660.6915,18.47335,100.3376,1.064275,1.313335,0.07018317,28.73859,27.09928,0.6374525,26.91853,19.1095,0
"2013-01-22 12:30:00",28508,644.3564,95.32509,436.8776,516.0942,407.8042,12.43107,177.4251,95.22893,-0.353725,0.0190632,658.2603,18.70884,100.3095,1.068683,1.830374,0.08853719,29.12435,27.42453,0.6316354,27.20966,19.11418,0
"2013-01-22 13:00:00",28509,381.7423,56.03864,439.4174,497.4103,223.1248,13.88877,186.9408,87.9848,-0.3752142,0.04489342,658.1884,18.87015,100.2882,1.022615,1.512936,0.1403248,28.95541,27.20938,0.6450816,27.65407,19.11874,0
"2013-01-22 13:30:00",28510,298.5618,44.68991,439.2091,488.8793,176.6985,14.10344,130.4045,60.38302,-0.2132535,0.02083119,658.0668,18.63568,100.2758,1.029804,1.133631,0.09288721,28.88806,27.15558,0.6389862,27.81218,19.1242,0
"2013-01-22 14:00:00",28511,327.1593,48.70596,437.6229,492.1964,198.3612,13.06639,105.7188,48.1819,-0.1763186,0.04400989,658.8201,18.5222,100.2593,0.8551059,1.043493,0.05734226,28.62634,26.91412,0.6423132,27.75159,19.1277,0
"2013-01-22 14:30:00",28512,615.9511,89.94504,436.5205,518.8716,372.2425,12.38542,93.17068,45.81358,-0.165897,0.01603461,658.6234,18.35028,100.228,1.117665,1.323538,0.1048385,29.42979,27.69506,0.617094,27.63944,19.12917,0
"2013-01-22 15:00:00",28513,179.9921,28.18958,439.2505,467.8999,16.15864,13.2775,184.6243,14.0128,-0.0122354,0.04208542,662.0064,18.5854,100.2141,1.073877,1.074966,0.08466373,28.4266,26.64837,0.6691688,28.15207,19.13162,0
"2013-01-22 15:30:00",28514,154.7359,22.49657,436.5402,469.3518,78.255,13.02692,65.39502,-29.21568,0.3713265,0.03526742,660.6321,19.30256,100.1994,1.213926,1.280803,0.1023064,28.29721,26.43604,0.6894104,28.09431,19.13403,0
"2013-01-22 16:00:00",28515,153.2572,24.14269,431.9466,464.6008,82.26088,11.11279,47.57892,11.66479,0.09794559,0.04264279,663.4779,19.53067,100.1916,0.7744848,0.5689528,0.05705572,27.44682,25.49391,0.7365263,27.96772,19.13554,0
"2013-01-22 16:30:00",28516,408.8196,62.87195,406.8499,487.6431,224.1896,9.153804,43.43818,20.04296,0.01351392,0.03952476,657.5485,18.76227,100.1568,1.107382,1.113498,0.1026985,28.78045,26.84625,0.658816,27.55553,19.13366,0
"2013-01-22 17:00:00",28517,397.6092,61.14645,401.0891,488.184,210.8112,9.123479,125.7671,48.00073,-0.1930364,0.07013122,657.05,17.17416,100.1341,1.525388,1.115112,0.060446,29.44656,27.78456,0.5641858,27.43239,19.13241,0
"2013-01-22 17:30:00",28518,273.8581,41.52193,399.8917,476.0518,123.3581,9.42751,114.5325,37.83418,-0.1805573,0.03583645,658.8726,16.82617,100.1475,1.286993,1.843311,0.1252149,29.34125,27.77512,0.54707,27.49063,19.13173,0
"2013-01-22 18:00:00",28519,146.7126,21.77637,398.019,462.6819,51.3903,8.585486,45.2863,24.43508,-0.01853302,0.04755637,660.6318,17.19148,100.1991,1.236771,0.4800487,0.05281811,28.92407,27.40705,0.5713097,27.45778,19.13064,0
"2013-01-22 18:30:00",28520,31.94778,6.49018,392.8424,444.5833,-20.34488,6.999471,8.00175,27.39506,0.0839377,0.04124786,665.7663,17.48417,100.2339,0.7466518,0.5124959,0.03925961,28.07793,26.42313,0.6152883,27.64084,19.12831,0
"2013-01-22 19:00:00",28521,5.154116,1.517229,391.889,437.985,-33.47044,4.697771,-14.09418,5.740058,0.1692409,0.01733238,670.2479,18.18019,100.2737,0.9516919,0.1882182,0.04330087,27.52675,25.78143,0.6658869,27.43823,19.12578,0
"2013-01-22 19:30:00",28522,-2.10957,0.6204746,392.8157,428.5605,-17.26482,2.536767,-13.45169,3.902349,0.208843,0.007949561,683.6239,18.55647,100.3129,0.1574182,0.09734055,0.02113885,26.59637,24.85721,0.7110109,27.19938,19.12156,0
"2013-01-22 20:00:00",28523,-1.27124,0.4972137,403.8828,427.1764,-21.60298,0.5455849,-7.66217,-0.9248654,0.1615823,0.009572374,714.8521,18.9788,100.359,0.03559262,-0.2209647,0.009305138,25.72515,23.89272,0.7687767,26.89696,19.11734,0
"2013-01-22 20:30:00",28524,-1.456855,0.8231611,392.8814,422.0497,-27.19218,-1.015419,-5.148693,0.9751556,0.223219,0.002401446,744.6131,19.17379,100.397,-0.03963974,-0.04945998,0.008860652,25.10748,23.30932,0.8016453,26.63304,19.11252,0
"2013-01-22 21:00:00",28525,-1.375682,0.9942352,389.3012,417.2227,-25.78752,-2.269714,-0.9412351,0.6849269,0.0783415,0.000938791,751.5276,19.22508,100.4238,-0.02959793,0.04186723,0.001709597,24.44049,22.63199,0.8340222,26.40565,19.10871,0
"2013-01-22 21:30:00",28526,-0.4506131,1.272224,397.0343,418.6178,-20.60395,-3.43218,-2.718473,-0.4121912,0.1301993,0.002155301,770.7854,19.17256,100.4309,-0.1040029,-0.1727923,0.001538542,24.07009,22.16976,0.8584549,26.13833,19.10427,0
"2013-01-22 22:00:00",28527,-0.1699199,1.521294,399.6964,419.88,-19.58595,-4.278887,0.354933,-0.08906811,0.01483656,0.001336008,855.4263,19.18474,100.4419,-0.2940303,-0.04776557,0.0005983611,23.90802,22.01295,0.8719882,25.89176,19.09986,0
"2013-01-22 22:30:00",28528,0.1897074,1.528829,406.3463,421.8387,-17.03036,-4.799307,-1.541529,-1.388045,0.192111,0.0005834983,870.1443,19.34517,100.4455,-0.4180759,-0.09461474,-0.003115722,24.00389,22.04001,0.8811461,25.68678,19.0962,0
"2013-01-22 23:00:00",28529,0.1435336,1.078198,413.8961,424.6169,-10.89577,-5.081124,-0.5289388,-0.493163,-0.03264198,0.001285635,885.3915,19.30904,100.446,-0.1385907,0.03339897,0.002644556,23.98973,22.03032,0.8822661,25.50605,19.09289,0
"2013-01-22 23:30:00",28530,-0.3266419,1.240173,403.6913,422.9255,-18.6447,-5.115048,-0.7594272,0.002678429,0.1417471,0.0007869384,857.8055,19.45923,100.4237,-0.1301084,0.03737158,0.0095905,24.18981,22.15443,0.8842283,25.3997,19.08984,0
"2013-01-23 00:00:00",28531,-0.8650647,0.8946373,388.8623,414.4508,-24.37571,-5.075725,0.08019631,0.1423393,0.04035766,0.001471182,854.6989,19.40285,100.3945,-0.001901917,0.01055253,0.01080676,23.63257,21.83485,0.8882893,25.40613,19.0875,0
"2013-01-23 00:30:00",28532,-0.0907616,0.8193544,408.454,419.7535,-11.66782,-5.529233,0.3522975,0.1145169,-0.0299769,0.001979849,912.4644,19.27565,100.3672,-0.2730728,-0.02628606,0.0102065,23.36992,21.55387,0.8987306,25.24433,19.08517,0
"2013-01-23 01:00:00",28533,-0.06187223,1.199469,415.2774,424.2127,-9.42671,-5.893628,0.1559234,0.1086215,0.02896743,0.001929482,935.9692,19.46414,100.35,-0.06264575,0.04133675,0.01188329,23.66985,21.71724,0.9045959,25.05214,19.08212,0
"2013-01-23 01:30:00",28534,-0.5670881,1.184675,402.0777,420.1685,-18.74247,-5.767226,1.033489,0.8415752,-0.03902082,0.003135639,943.6652,19.44785,100.3024,-0.07664558,0.1207131,0.02480178,23.61197,21.71819,0.9058548,25.02177,19.08042,0
"2013-01-23 02:00:00",28535,-0.7938767,1.056384,388.6689,412.6301,-27.85707,-5.705904,0.2612081,0.2075274,-0.05061254,0.001957332,936.6967,19.32868,100.2873,-0.09299951,-0.2132263,0.0107726,23.28977,21.49284,0.9088736,25.01294,19.0785,0
"2013-01-23 02:30:00",28536,-0.7872915,0.8375639,392.6278,412.4334,-27.04135,-6.166186,0.8367071,0.5045502,-0.1721518,0.002388699,978.9211,18.93744,100.2652,-0.06286469,0.0896823,0.01939065,22.79334,21.09459,0.9145295,24.90755,19.07714,0
"2013-01-23 03:00:00",28537,-0.8307526,0.8603249,394.3897,411.7242,-28.48632,-6.783333,-2.322304,-5.339131,-0.1599157,0.009636921,1004.673,18.57507,100.2503,-0.3647052,-0.1660631,0.003043375,22.42609,20.7055,0.9188058,24.7622,19.07424,0
"2013-01-23 03:30:00",28538,-0.5880367,0.9738419,399.9494,411.9043,-23.93455,-7.32875,0.6556795,1.205886,0.04745761,0.002418868,1019.726,18.33231,100.2485,-0.3010603,-0.009579402,0.006823972,22.2185,20.494,0.9228606,24.60278,19.07202,0
"2013-01-23 04:00:00",28539,-0.5241268,1.020045,399.0943,410.9153,-24.4656,-7.74945,-1.395974,-0.4648201,0.1581123,0.001735641,1017.208,18.28767,100.2514,-0.02761004,0.08161265,0.0080375,22.10679,20.33298,0.9253297,24.4738,19.06964,0
"2013-01-23 04:30:00",28540,-0.9131292,1.189298,394.7197,408.2382,-32.04642,-8.045487,-0.5835002,1.006528,-0.387099,0.003935473,1007.609,17.59092,100.2668,-0.1030486,-0.1201093,0.01253608,21.78486,20.06141,0.9268828,24.37911,19.06686,0
"2013-01-23 05:00:00",28541,-0.7670768,1.041651,396.726,407.2048,-27.58802,-8.485654,0.01879538,3.818684,0.1756996,0.000851286,751.4384,13.71605,100.2816,-0.4388427,-0.1674669,-0.004272209,21.33968,19.66861,0.9287361,24.25006,19.06411,0
"2013-01-23 05:30:00",28542,5.093914,1.879282,401.639,409.2961,-17.26689,-8.997638,-0.1147718,-35.40982,-1.27154,0.001511638,1062.556,17.26447,100.2949,-0.3728264,-0.04812074,-0.006902375,21.30396,19.55128,0.9311333,24.06771,19.06162,0
"2013-01-23 06:00:00",28543,41.69789,8.554465,402.814,413.6181,1.46159,-9.139416,0.1683046,-9.692498,-0.3378541,0.002283271,1083.889,18.07048,100.3321,-0.0691146,-0.07793722,0.006431792,21.69083,19.81168,0.9323618,23.91802,19.05917,0
"2013-01-23 06:30:00",28544,51.99613,9.195424,409.2276,420.3205,8.853621,-8.713748,1.750672,3.154705,-0.1628767,0.002816936,948.8915,18.91548,100.3648,-0.1172581,-0.0408797,0.002692653,22.72005,20.74444,0.9324344,23.81381,19.0571,0
"2013-01-23 07:00:00",28545,106.0674,17.94185,420.3948,428.4946,54.47232,-7.75824,0.3299707,1.597708,0.2238706,0.001381085,840.5865,19.52018,100.4112,0.0899478,0.1367049,0.01096049,23.72415,21.52195,0.9310009,23.81593,19.05642,0
"2013-01-23 07:30:00",28546,206.5937,36.52134,419.6595,441.0073,108.1568,-6.37034,0.2812378,16.1979,0.9018565,0.01073255,768.5844,19.96424,100.4362,-0.1430345,0.1852757,0.003738236,25.09434,22.56963,0.9237341,23.85572,19.05672,0
"2013-01-23 08:00:00",28547,408.336,74.69849,403.208,476.1723,240.4885,-4.440255,18.75558,39.20128,0.0295263,0.01032154,710.9916,19.79622,100.4443,-0.4007621,-0.213614,0.05186874,26.85303,24.65479,0.8392645,23.75139,19.05906,0
"2013-01-23 08:30:00",28548,377.5643,59.92158,415.0224,490.7798,209.3288,-1.959687,98.05882,94.25629,0.3514501,0.02906994,674.7185,19.03683,100.4479,0.01192611,0.1682728,0.02225393,27.94676,26.29883,0.7130977,23.99335,19.06222,0
"2013-01-23 09:00:00",28549,203.4064,31.11627,429.9976,474.5348,82.30385,0.6359872,111.2198,40.71373,-0.2301538,0.01742533,668.7754,18.91297,100.4538,0.9161664,0.7536878,0.03736096,28.24945,26.37028,0.6898838,24.80528,19.06848,0
"2013-01-23 09:30:00",28550,496.1884,82.3232,425.8456,501.0307,296.2605,2.26104,63.33649,41.78189,-0.08497702,0.0604196,667.2818,18.7989,100.462,0.6995118,0.6927099,0.04625519,28.73354,27.11489,0.6574073,24.90372,19.07432,0
"2013-01-23 10:00:00",28551,636.4003,104.0417,418.8936,521.8599,378.6912,3.943397,147.159,58.84979,-0.3601106,0.04151635,667.2081,18.38562,100.455,0.6533454,1.181885,0.04209868,29.20919,27.73338,0.6146624,25.07459,19.07944,0
"2013-01-23 10:30:00",28552,610.5428,97.17451,424.0425,529.324,356.989,6.819973,183.8782,45.75514,-0.3274916,0.02792217,669.3265,18.13286,100.4397,0.5865421,1.030484,0.04451867,29.82424,28.39547,0.5808078,25.4853,19.0866,0
